author,published_at,updated_at,like_count,text
@codicoccc262,2022-09-15T07:41:46Z,2022-09-15T07:41:46Z,0,i like to think that our sun is a proton and earth is an electron and we are nothing but a cell in a creature on a planet so big and different from our own and we’ll never know and there’s no reason to know :)
@QUICKIRONS,2022-09-15T04:33:48Z,2022-09-15T04:33:48Z,0,I know why. Life is a school and we are all here to learn right from wrong and good from bad according to our creator. This is the fake life and we can know because it&#39;s temporary. The real life is permanent.
@molegrip3860,2022-09-14T18:50:33Z,2022-09-14T18:50:33Z,0,"Of course its inherently meaningless. May as well check out earlier rather than later,  then, because life&#39;s constant pain and grinding stress is certainly not outweighed by its tiny, transient joys."
@kaoskronostyche9939,2022-09-14T15:54:44Z,2022-09-14T15:54:44Z,0,"I have found the inherent meaninglessness of life is what actually provides me with meaning. That is, it is incumbent upon me to create some meaning, to enjoy this unlikely planet and its impossible Life. If this planet, the biosphere, all this Life is an impossible happenstance, then what an amazing opportunity to experience it with the apparent self-reflecting consciousness we have evolved. Creating meaning by reducing the suffering of the other feeling, terrified meat-puppets in this proverbial meat-grinder, could be the highest meaning. In any case, The Magnificent Horror of Meaningless Existence is the only game in town. May as well take advantage of the free ante. <br>Learn to Ballroom Dance, American Style.<br>Take a First Aid Course.<br>Smell a bush Rose.<br>Memento Mori."
@shirleysmith9421,2022-09-14T08:25:44Z,2022-09-14T08:25:44Z,1,We are here to Learn Love is the learning lesson when our body dies we go on to our next lesson  Our Heavenly Father&#39;s Love We will all understand more and more as we grow ❤💙💖♥💕
@bernstock,2022-09-14T07:17:55Z,2022-09-14T07:17:55Z,0,It’s good to come here sometimes.
@edward72810,2022-09-14T02:20:47Z,2022-09-14T02:20:47Z,1,JESUS IS THE ANSWER TO LIFE
@FuckoAPKC711,2022-09-13T18:52:34Z,2022-09-13T18:52:34Z,0,Right that’s true now if you cannot be so goddamn boring about explaining it would be great to actually regardless of all of it you still have to maintain some happiness and it’s not so simple as this guy and his explaining these gargantuan sized issues would be in a human being living on a rock perhaps this guy has never had to go through traumatic stress depression financial problems maybe he is beyond human? So he doesn’t have to worry he knows how it’s all gonna work out in the end we’re good for you smart guy because most of us unfortunately have to work hard and try to live in this world peacefully as easy as possible and sometimes that’s goddamn near impossible we can’t just look up at the sky and go oh look how amazing it is we’re just living on a rock it’s not that easy it really isn’t but that’s what I was talking about earlier about being a boring asshole this boring asshole has gotten a lot of followers because of his boring mentality nobody can see through it that it’s not creative it’s not interesting it’s nothing new it’s just something that you should already know
@eelobear,2022-09-13T18:28:59Z,2022-09-13T18:28:59Z,0,"The reason this is unhelpful is because I don’t consider the universe as my world, I haven’t explored it. I only understand that it’s there, and everything on earth seems to comply well enough with the concept of the universe that I believe it. But this is not my world. My world is made up of all I experience, I realise there is something greater than myself, that’s why I get by knowing what will be will be. But to stop worrying, because of this fact, is ludicrous. I don’t care about the universe just as much as it doesn’t care about me."
@thesaints-7-andrew.,2022-09-13T09:29:39Z,2022-09-13T09:29:39Z,0,Watching from Greece.hi everybody.<br>I&#39;m immortal.when everybody die and everything has vanished i&#39;ll still continue forward to eternity.period.
@John-ur8lk,2022-09-13T08:07:26Z,2022-09-13T08:07:26Z,0,Aiden thanks
@sWooZieGaming-IsaacC,2022-09-13T05:47:15Z,2022-09-13T05:47:15Z,0,The beginning just kinda made me sad about how tiny we are and nothing we do matters because in the end it will just be forgotten
@_3tr1k_,2022-09-13T04:51:42Z,2022-09-13T04:51:42Z,0,So basically nothing matters because we&#39;re tiny in the universe
@catofdeadwizard4721,2022-09-13T02:07:33Z,2022-09-13T02:07:33Z,0,Oh that is all total bull spit
@catofdeadwizard4721,2022-09-13T02:06:36Z,2022-09-13T02:06:36Z,0,There&#39;s something suspicious about that CaT down there.
@buixrule,2022-09-13T00:18:48Z,2022-09-13T00:18:48Z,0,I know exactly why I&#39;m here. It&#39;s no mystery.
@husq48,2022-09-12T23:58:49Z,2022-09-12T23:58:49Z,0,Complete and total nonsense.
@abenorinkowsky,2022-09-12T19:51:57Z,2022-09-12T19:51:57Z,0,The most shitty movie I ever saw -
@arandomlanguagenerd1869,2022-09-12T19:12:18Z,2022-09-12T19:12:18Z,0,"I&#39;m not anxious anymore, interesting I&#39;m nihilistic and existential"
@musiczone021,2022-09-12T18:28:50Z,2022-09-12T18:28:50Z,0,I came back here after 2 years. I really need this .
@MessiahsMercy,2022-09-12T13:41:58Z,2022-09-12T13:41:58Z,0,Yeshua will be coming back soon..He is the designer of this tiny little planet of beauty.❤
@NagiOki,2022-09-12T12:35:23Z,2022-09-12T12:35:23Z,0,Monty Python had a whole song and dance number about this concept.
@kaheelee9692,2022-09-12T10:50:42Z,2022-09-12T10:50:42Z,0,"the script is f*cking hilarious and also beautifully written, thank you!!"
@bitcoindz,2022-09-11T19:17:46Z,2022-09-11T19:17:46Z,0,"there is One Who know, The Creator; search for him that&#39;s your purpose brah"
@jamalhotub4869,2022-09-11T10:28:38Z,2022-09-11T10:28:38Z,1,This video changed my life
@WaveFunctionCollapsed,2022-09-11T07:08:20Z,2022-09-11T07:08:20Z,0,Existence is weird <br>Alan Watts
@philipmorgan5500,2022-09-11T04:05:05Z,2022-09-11T04:05:05Z,0,&quot;it&#39;s appointed unto man once to die and after this comes judgment.&quot;<br>Humanities greatest need is to be forgiven by God.
@joeh.5372,2022-09-11T02:02:25Z,2022-09-11T02:02:25Z,0,"I&#39;m not sure how I feel after watching this video, wait a minute... Who am I?! And why am I here?! What&#39;s here? Give me a beer!"
@GhaniT,2022-09-10T21:36:01Z,2022-09-10T21:36:01Z,0,"You are wrong. Dying is not the end of you. It is the beginning of your eternity. This rock, earth n the universe plus our phosical body are your cloth you are wearing. They are not you or just  the only place where you are located.  Earth is small in a big universe but big or small dosnt mean important or not important. Big or small are just a measurement tools that we use in ths measurable world. You shuld not be  compared to a size or a tool you use to prove that you are unsinigicant &amp; lost.  You are bigger than that.. Physical size  is not important. So you are not just a small thing.  Also it is not true that no one knows why we are here. That is a false claim. If you are not sure why ubr hete,  that&#39;s only you or people lile you who are  trying  to convince  them self to not listen to the truth inside them self instead,  looking the universe outside them self. Like this video clames."
@greenLantern667,2022-09-10T20:38:45Z,2022-09-10T20:40:10Z,1,i wish more people realized this because so many people carry the stresses of the world on their shoulders. Just let it go NONE of it really matters in the grand scheme. let it go. try to be a decent person. make mistakes without stressing over them. laugh. and always keep trying new things. we are only here for a limited time. ....Great video
@Darkroom69,2022-09-10T19:21:40Z,2022-09-10T19:21:40Z,1,"true, but I hope my family will sell my koi fish collection because I know they won&#39;t look after them properly. <br>That&#39;s weird, that is the first thing I stress about."
@leeman6101,2022-09-10T15:37:32Z,2022-09-10T15:37:32Z,0,"Thank you, it really helps me with my anxiety"
@antaganon1179,2022-09-10T14:57:47Z,2022-09-10T14:57:47Z,0,This is literally just a video shilling nihilism. I thought you all were the ones that didn&#39;t preach at people?
@kualajdm,2022-09-10T13:31:20Z,2022-09-10T13:33:39Z,0,"Instead of developing and rehabilitating life and social skills, applying yourself to situations out of your comfort zone, eating healthy, drinking water etc. Watch this video to see how tiny and insignificant you and your problems are, A: &quot;wtf you crying for, look at the Sun&quot; B: <b>looks at the Sun</b> A: &quot;that&#39;s big and your small, you don&#39;t matter to the scale of astronomical processes&quot; B: &quot;ok, I&#39;m still in crippling debt and I&#39;ve just been diagnosed with terminal cancer&quot;<br><br>EDIT: Side note for the atrocious astronomical inaccuracies."
@desi_patriot,2022-09-10T10:35:20Z,2022-09-10T10:35:20Z,0,Super
@Lanyaa_,2022-09-09T23:27:26Z,2022-09-09T23:27:26Z,1,This stressed me out more
@Hein99,2022-09-09T18:50:54Z,2022-09-09T18:50:54Z,1,This has some real Albert Camus vibes.
@rounakdatta5289,2022-09-09T16:56:48Z,2022-09-09T16:56:48Z,0,"<a href=""http://www.youtube.com/results?search_query=%23saveswetabhgangwar"">#SaveSwetabhGangwar</a>"
@jamesbest9038,2022-09-09T16:36:19Z,2022-09-09T16:36:19Z,5,I genuinely watch this of moments of being stressed and it is absolutely reassuring to me
@johnny7121,2022-09-09T06:10:08Z,2022-09-09T06:10:08Z,0,"hahahah, hippies."
@kreyrfer8293,2022-09-08T22:59:07Z,2022-09-08T22:59:07Z,0,Man that&#39;s kinda stupid <br>Like I shouldn&#39;t be afraid the future because the universe is big ?<br>Bro my life is not the universe
@ronthecrab,2022-09-08T18:30:47Z,2022-09-08T18:30:47Z,0,sounds like damn nihilism
@carlosdimas313,2022-09-08T16:32:09Z,2022-09-08T16:32:09Z,0,Funny thing is I am stressing about my astronomy class 😂
@B1GJOHNSTUD,2022-09-08T08:05:43Z,2022-09-08T08:05:43Z,1,maybe..maybe not..
@Mo_Real_Official,2022-09-08T04:12:39Z,2022-09-08T04:12:39Z,0,"Got a presentation for AP lit tmr and I hope I’m hoping goes well, this vid really helped too along with the comments 👍"
@Yazoooey,2022-09-08T02:33:50Z,2022-09-08T02:33:50Z,0,ty but having a reminder about life and death makes me more depressed
@bingo1232,2022-09-08T02:03:37Z,2022-09-08T02:03:37Z,0,"I am made of stat stuff… materials (literally) made inside of stars.... in fact, I feel more brilliant today then I have in a while.  &lt;Joni Mitchell – “We’re are stardust.... Billion year old carbon.... We are golden” &gt;  (Big blast of beatitude(s)"
@Yup365,2022-09-08T01:00:23Z,2022-09-08T01:00:23Z,1,This makes suicide sound like a good idea tbh
@senorpepper3405,2022-09-08T00:54:04Z,2022-09-08T00:54:04Z,1,I&#39;ll have you know that my moma said ima big boy 👦
@filthymcnasty5533,2022-09-08T00:41:09Z,2022-09-08T00:41:09Z,0,Aye........I&#39;m average.
@G4V1N0,2022-09-07T23:21:24Z,2022-09-07T23:21:24Z,2,what if i want to make a legacy?
@NoCluYT,2022-09-07T08:30:23Z,2022-09-07T08:30:23Z,1,This just made it worse
@truthseeker5097,2022-09-06T20:50:39Z,2022-09-06T20:50:39Z,0,"This is basically the atheistic take on things. Why even care about anything if nothing really matters in the end. Let me enlighten you with the Islamic take on it:  there is a Creator, and he made everything! Including you! You do matter, because when He made you, He thought of you. The purpose of life is to come to know, honor, and serve this Creator in this world. Then to reunite with Him in the  afterlife…."
@mikoloe,2022-09-06T18:53:36Z,2022-09-06T18:53:36Z,0,What a waste of time. You depressed me for a minute.
@prashanttiwari9691,2022-09-06T17:15:26Z,2022-09-06T17:15:26Z,0,To kya karu job chodh du ?
@rigelmoon9030,2022-09-06T09:50:07Z,2022-09-06T09:50:07Z,0,"You are extremely amazing.  You are extremely unique.  The Earth is an extremely rare place.  If you were randomly placed somewhere in the universe, the odds of landing on solid object, would be one in 10 to the 32nd power.  Crazy, huh?"
@anthonymanduca660,2022-09-06T08:39:52Z,2022-09-06T08:39:52Z,0,Wow!
@QURAN_lisening,2022-09-06T05:34:32Z,2022-09-06T05:34:32Z,0,THANKYOU!
@LyroLife,2022-09-05T23:01:55Z,2022-09-05T23:01:55Z,0,I tried really hard. But this doesn’t help me at all.
@Pistonhedz,2022-09-05T22:38:05Z,2022-09-05T22:38:05Z,0,And this is supposed to make me feel better yeah right ...thanks for that ...
@terrynoonan3865,2022-09-05T20:39:46Z,2022-09-05T20:39:46Z,0,Screw you mate. I see things differently
@colinandrews310,2022-09-05T20:23:14Z,2022-09-05T20:23:14Z,0,No matter how much people try and understand there&#39;s no hope in this message but plenty in the Lord Jesus message Amen
@Dr_Doctor_Lee,2022-09-05T19:52:26Z,2022-09-05T19:52:26Z,0,that was not helpfull or any new information. carry on
@rocklakemeditationsbyscott,2022-09-05T18:05:58Z,2022-09-05T18:05:58Z,0,Appreciate the perspective..wow
@ericupchurch9778,2022-09-05T15:11:15Z,2022-09-05T15:11:15Z,0,As if I didn&#39;t already feel small and unimportant.
@fulturk4306,2022-09-05T02:32:16Z,2022-09-05T02:32:25Z,0,"Stop being insecure, all those judgements wont matter once you die, no one’s opinion about you will ever matter once you die, just enjoy what you can and live, it will all end eventually."
@Jas.2105,2022-09-04T19:34:18Z,2022-09-04T19:34:18Z,0,At the end it doesn’t even matter. Nothing matters
@bonsaipiper3773,2022-09-04T06:06:42Z,2022-09-04T06:06:42Z,1,"So if none of it really matters, why be nice, kind and all the other stuff mentioned? If it all doesn&#39;t matter why not eat, drink and be marry for tomorrow we die.<br>It doesn&#39;t make much sense unless there is a purpose. And there is a purpose.<br>Trust in the Lord with all your heart,<br>And lean not on your own understanding;<br>In all your ways acknowledge Him,<br>And He shall direct your paths. Proverbs 3:5-6 NKJV"
@Anasd33n,2022-09-04T05:50:20Z,2022-09-04T05:50:20Z,0,We have purpose guys to worship the creator who created us and the universe all praises to Allah
@koyoteshinigami4398,2022-09-04T05:32:24Z,2022-09-04T05:32:24Z,0,well now I’m worried that I’m worried
@Kevin-qv7zr,2022-09-03T22:33:46Z,2022-09-03T22:33:46Z,0,"Why are there spirit s then, if no Father of Spirit s?"
@Kevin-qv7zr,2022-09-03T22:32:54Z,2022-09-03T22:32:54Z,0,Lol.  The distance between certain atoms is the equatable distance between certain stars.  So we are very big.  Glory to Yeshua
@al8837,2022-09-03T22:07:45Z,2022-09-03T22:09:31Z,0,"People, stop believing in this nonsense ball. We are not nothing! Each of us are important and significant soul created by God. The satans keep lying to us to keep us in fear and confusion. The Earth is the center - our home, it’s not a stupid ball. It’s a flat basin full of water and some land. All  water reaches level and need a container - like an ice wall that surrounds the earth. Check Eric Dubay videos"
@subilakknightbridge,2022-09-03T16:53:08Z,2022-09-03T16:53:08Z,0,Truth
@serine4044,2022-09-03T15:59:24Z,2022-09-03T16:38:55Z,0,"😂😂😂😂  how is this supposed to stop anxiety??  And you telling people to watch this every time they feel stressed hhhhh this leads to nothing but nihilism and eventually suicidal thoughts ... telling someone struggling with life that you don&#39;t matter and you just a tiny clump of cell living on a rock is the way to make them feel better ??  And everything is gonna be ok ?? How do u know that?  ... this was ridiculous<br><br>As a Muslim (Alhamdulillah) I know that  I might be the most insignificant and poorest humans on earth...but to Allah swa, the one who created me , I matter and he sees me and hears my prayers and values my struggles and my good deeds .... coz it&#39;s not how much money or materials or fame that gives you worth in front of Allah , it&#39;s your goodness and piety.... I trust in Allah and I needn&#39;t worry about things beyond my control, I only need to worry about my actions and reactions and keep following the right path."
